Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
562,"562.57078","Escherichia coli strain 24742_1#269","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.144153","Escherichia coli ERR1837600","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.65268","Escherichia coli strain AMC_441","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.145006","Escherichia coli PT_EC0179","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
562,"562.42767","Escherichia coli strain M13","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.140836","Escherichia coli 018-E2-S02","ampicillin","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
562,"562.99494","Escherichia coli ab2668aa-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.7698","Escherichia coli strain 504300_aEPEC","ampicillin","Resistant",">=32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.22435","Escherichia coli O17:H18 strain ECO0008","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.99485","Escherichia coli ab0bbcbc-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100001","Escherichia coli ca7bc2ea-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.22755","Escherichia coli O16:H5 strain ECO0346","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.42686","Escherichia coli strain 24","ampicillin","Resistant","32",">","32","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.56884","Escherichia coli strain RL106","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.98736","Escherichia coli 87dd7992-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.97783","Escherichia coli 0d32b40a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.57200","Escherichia coli strain 24742_1#341","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.64921","Escherichia coli strain AMC_907","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.100640","Escherichia coli 43c2c79e-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57487","Escherichia coli strain PB293","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.100774","Escherichia coli 007f095c-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.42646","Escherichia coli strain 145","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.22671","Escherichia coli O25:H4 strain ECO0259","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.22583","Escherichia coli O15:H12 strain ECO0158","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.135562","Escherichia coli MGL_87","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,"37549252"
562,"562.98602","Escherichia coli 9e2b926a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100850","Escherichia coli ba21d61e-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57454","Escherichia coli strain PB390","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.65417","Escherichia coli strain AMC_366","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.12959","Escherichia coli strain AR_0001","ampicillin","Resistant",">32",">","32","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.57325","Escherichia coli strain 24742_1#379","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.99958","Escherichia coli 641511d2-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57465","Escherichia coli strain PB412","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.100647","Escherichia coli 9e935568-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.42792","Escherichia coli strain M37","ampicillin/sulbactam","Resistant","32/16",">=","32/16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.45399","Escherichia coli strain BR25-DEC","ampicillin","Resistant","==6","=","6","mm","Disk diffusion",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.65062","Escherichia coli strain AMC_257","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.99151","Escherichia coli a799a35a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65698","Escherichia coli strain AMC_802","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.42815","Escherichia coli strain M55","ampicillin/sulbactam","Resistant","32/16",">=","32/16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.57092","Escherichia coli strain 24742_1#277","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.58760","Escherichia coli strain 120","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2016,,,,"Laboratory Method",,"29112974"
562,"562.73360","Escherichia coli strain BB1421","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST, CLSI",2019,,,,"Laboratory Method",,"33846529"
562,"562.58631","Escherichia coli strain PH151-2","ampicillin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2015,,,,"Laboratory Method",,"27965630"
562,"562.65785","Escherichia coli strain CFS0345","ampicillin","Resistant",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"32122581"
562,"562.42821","Escherichia coli strain MUGSI_123","ampicillin","Resistant","32",">","32","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.65206","Escherichia coli strain AMC_508","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.100409","Escherichia coli 9933bdf6-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98743","Escherichia coli 87f6cece-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.7637","Escherichia coli strain 201488_aEPEC","ampicillin","Resistant",">=32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.98223","Escherichia coli cfc1d1aa-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100681","Escherichia coli aa75c15e-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99542","Escherichia coli 408a21f8-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.97930","Escherichia coli 4a9a2f3a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.42656","Escherichia coli strain 162","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.99480","Escherichia coli 5c5b4ea2-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100723","Escherichia coli a3f7324a-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.64946","Escherichia coli strain AMC_315","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.73359","Escherichia coli strain BB1424","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST, CLSI",2019,,,,"Laboratory Method",,"33846529"
562,"562.7699","Escherichia coli strain 500618_aEPEC","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.140860","Escherichia coli 004-E1-U02","ampicillin","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
562,"562.100335","Escherichia coli 22a65760-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.56831","Escherichia coli strain 492-16","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.144293","Escherichia coli ERR7221558","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.64862","Escherichia coli strain AMC_962","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.22642","Escherichia coli O25:H4 strain ECO0230","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.144233","Escherichia coli ERR7221487","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.98961","Escherichia coli 9894117e-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100748","Escherichia coli a71797e4-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57192","Escherichia coli strain 24742_1#331","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.28844","Escherichia coli strain RDK40_73","ampicillin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2013,,,,"Laboratory Method",,"29977533"
562,"562.100878","Escherichia coli cd1729b8-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65733","Escherichia coli strain AMC_223","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.65810","Escherichia coli strain RS153","ampicillin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"27208899"
562,"562.64875","Escherichia coli strain AMC_950","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.57077","Escherichia coli strain 24742_1#1","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.144155","Escherichia coli ERR1837602","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.99841","Escherichia coli ec1bdff8-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65300","Escherichia coli strain AMC_400","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.42846","Escherichia coli strain MUGSI_244","ampicillin","Resistant","32",">","32","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.100442","Escherichia coli edfc5a5a-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99847","Escherichia coli ed539cbc-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100765","Escherichia coli 9e3e4474-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.64994","Escherichia coli strain AMC_750","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.140871","Escherichia coli 013-E3-U04","ampicillin","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
562,"562.22711","Escherichia coli O1:H7 strain ECO0196","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.42644","Escherichia coli strain 143","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.65303","Escherichia coli strain AMC_408","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.98879","Escherichia coli 186c3a94-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.145386","Escherichia coli AGA06_2461","ampicillin","Resistant",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"34762732"
562,"562.64865","Escherichia coli strain AMC_961","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.100728","Escherichia coli a4295400-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99117","Escherichia coli e811ba0e-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57497","Escherichia coli strain PB375","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.42654","Escherichia coli strain 159","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.144204","Escherichia coli ERR2124249","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.140893","Escherichia coli 006-E1-S01","ampicillin","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
562,"562.58716","Escherichia coli strain 14057877","ampicillin","Resistant","64",,"64","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,"29951045"
562,"562.64889","Escherichia coli strain AMC_933","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.58628","Escherichia coli strain PH135","ampicillin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2015,,,,"Laboratory Method",,"27965630"
562,"562.145416","Escherichia coli AGA06_2532","ampicillin","Resistant",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"34762732"
562,"562.99842","Escherichia coli e95d699e-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.140849","Escherichia coli 016-E1-U06","ampicillin","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
562,"562.7757","Escherichia coli strain 402617","ampicillin","Resistant",">=32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.42856","Escherichia coli strain MUGSI_273","ampicillin","Resistant","32",">","32","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.65681","Escherichia coli strain AMC_183","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.64869","Escherichia coli strain AMC_947","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.97828","Escherichia coli 8c264830-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.7721","Escherichia coli strain 202423_aEPEC","ampicillin","Resistant",">=32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.56916","Escherichia coli strain RL87","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.17722","Escherichia coli strain AR_0055","ampicillin/sulbactam","Resistant",">32/16",">","32/16","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.22639","Escherichia coli NA:H30 strain ECO0226","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.100788","Escherichia coli fcee3b82-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.28838","Escherichia coli strain R0007_210","ampicillin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2013,,,,"Laboratory Method",,"29977533"
562,"562.57184","Escherichia coli strain 24742_1#157","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.98252","Escherichia coli 0e600d5a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.58636","Escherichia coli strain PH39","ampicillin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2015,,,,"Laboratory Method",,"27965630"
562,"562.100375","Escherichia coli 095a20b6-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100635","Escherichia coli 25435018-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.144216","Escherichia coli ERR7221467","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.56875","Escherichia coli strain 856-14","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.64922","Escherichia coli strain AMC_900","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.57163","Escherichia coli strain 24742_1#139","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.99155","Escherichia coli 91949e70-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.58731","Escherichia coli strain 14072934","ampicillin","Resistant","128",,"128","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,"29951045"
562,"562.100643","Escherichia coli 1cac5ee0-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57418","Escherichia coli strain W2_13_ERG9","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.7792","Escherichia coli strain 401480_aEPEC","ampicillin","Resistant",">=32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.140896","Escherichia coli 006-E1-S02","ampicillin","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
562,"562.65465","Escherichia coli strain AMC_707","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.22735","Escherichia coli O17:H18 strain ECO0324","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.99955","Escherichia coli 668ccacc-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99589","Escherichia coli 9225bd24-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.97915","Escherichia coli e46cc190-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.58770","Escherichia coli strain ENV66","ampicillin","Resistant",,,,,"Disk diffusion",,,"Thermo Fisher Scientific","clsi",2013,,,,"Laboratory Method",,"29184361"
562,"562.57249","Escherichia coli strain 24742_1#207","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.19190","Escherichia coli strain JEONG-5446","ampicillin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2015,,,,"Laboratory Method",,"31053578"
562,"562.100291","Escherichia coli c5b74be4-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.144221","Escherichia coli ERR7221468","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"36916881"
562,"562.99438","Escherichia coli 4ce2b352-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99985","Escherichia coli c674f6d0-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65346","Escherichia coli strain AMC_389","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.57086","Escherichia coli strain 24742_1#275","ampicillin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.58737","Escherichia coli strain 15057173","ampicillin","Resistant","128",,"128","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,"29951045"
562,"562.22491","Escherichia coli O25:H4 strain ECO0066","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.100151","Escherichia coli f0dc627e-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.7625","Escherichia coli strain 501016","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.99417","Escherichia coli db74bfa2-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99004","Escherichia coli 6d6e0112-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.99188","Escherichia coli d1434e2c-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.42649","Escherichia coli strain 151","ampicillin","Resistant","32",">=","32","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.99678","Escherichia coli 5338df10-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65235","Escherichia coli strain AMC_467","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.45619","Escherichia coli strain EC_52","ampicillin","Resistant","6",,"6","mm","Disk diffusion",,,"Hardy Diagnostics","CLSI",2018,,,,"Laboratory Method",,"32010104"
562,"562.99136","Escherichia coli aa1e9e8c-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100742","Escherichia coli 9b247db2-7bb8-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.56894","Escherichia coli strain RL276","ampicillin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
562,"562.22724","Escherichia coli O8:H19 strain ECO0311","ampicillin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.65237","Escherichia coli strain AMC_476","ampicillin","Resistant",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.99722","Escherichia coli 5bd1f44a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.16325","Escherichia coli strain AR_0061","ampicillin","Resistant",">32",">","32","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.99928","Escherichia coli 6926d9bc-7bb9-11e9-a8d3-68b59976a384","ampicillin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
